,LotFrontage,LotArea,Street,Alley,Utilities,LotConfig,LandSlope,YearBuilt,YearRemodAdd,HeatingQC,X1stFlrSF,X2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,X3SsnPorch,MoSold,YrSold,ByRR,ByHWY,ByFeeder,ByPositiveFeature,Remodeled,Exterior,HasMasonVeneer,HasBasement,HasGarage,StoneBrook,NorthridgeHeights,Northridge,Crawford,OverallCond2,OverallQual2,ExterQual2,Foundation2,SalePriceT
847,75,9317,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1993,1993,Ex,1006,769,2,1,3,1,7,1,0,7,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,213000
848,36,15523,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1972,1972,Ex,864,0,1,0,3,1,5,1,0,8,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,133500
849,75,45600,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1908,1997,TA,1307,1051,3,0,5,1,10,1,0,9,2008,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,240000
850,80,9600,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1976,1994,Ex,1094,761,2,1,3,1,7,1,0,8,2007,0,0,1,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,187000
851,36,4435,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,848,0,1,0,1,1,3,0,0,11,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,131500
852,70.04995837,3196,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,1456,0,2,0,2,1,7,1,0,5,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,215000
853,53,7128,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1941,1950,Gd,918,728,2,0,4,1,7,2,0,8,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,1,Average,Average,Average,Cinder Block,164000
854,70.04995837,12095,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1964,1964,TA,1445,0,1,1,3,1,7,1,0,8,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,158000
855,102,17920,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1955,1974,TA,1779,0,1,1,3,1,6,1,0,7,2006,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,170000
856,70.04995837,6897,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1962,2010,Ex,1040,0,1,1,3,1,6,0,0,4,2010,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,127000
857,70.04995837,10970,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1978,1978,TA,1026,0,1,0,3,1,5,0,0,10,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,147000
858,65,8125,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1994,1995,Gd,702,779,2,1,3,1,6,1,0,3,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,174000
859,80,10400,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1976,1976,TA,1370,0,2,0,3,1,6,1,0,6,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,152000
860,70.04995837,11029,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1968,1984,TA,1512,1142,2,1,4,1,9,1,0,8,2006,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,250000
861,55,7642,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1918,1998,Gd,912,514,1,1,3,1,7,1,0,6,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Above Average,Average,Above Average,Brick/Tile,189950
862,75,11625,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1965,1965,Ex,1039,0,1,1,3,1,6,0,0,4,2010,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Below Average,Below Average,Average,Poured Concrete,131500
863,81,9672,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1984,1985,TA,1097,0,2,0,3,1,6,0,0,5,2010,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,152000
864,70,7931,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1959,1959,TA,1148,0,1,0,3,1,6,0,0,7,2009,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,132500
865,72,8640,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2008,Ex,1372,0,2,0,3,1,6,0,0,5,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,250580
866,70.04995837,8750,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1970,1970,TA,1002,0,1,0,3,1,5,0,0,8,2009,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,148500
867,67,10656,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2007,Ex,1646,0,2,0,3,1,6,1,0,11,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,248900
868,85,6970,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1961,1961,TA,1120,0,1,1,3,1,5,0,0,5,2007,0,0,1,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,129000
869,70.04995837,14762,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1948,1950,Gd,1547,720,2,0,2,1,7,1,0,5,2006,0,0,1,0,1,Plywood,1,0,1,0,0,0,0,Above Average,Average,Average,Other,169000
870,80,9938,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1993,1994,Ex,1062,887,2,1,3,1,8,1,0,6,2010,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,236000
871,60,6600,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1962,1962,Gd,894,0,1,0,2,1,5,0,0,8,2009,0,0,0,1,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,109500
872,70,8750,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1998,1998,Ex,804,878,2,1,3,1,7,0,0,6,2010,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,200500
873,74,8892,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1953,1996,Gd,910,0,1,0,3,1,5,0,0,10,2008,0,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Above Average,Other,116000
874,60,12144,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1949,1950,Gd,1036,0,1,0,3,1,6,1,0,9,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,133000
875,52,5720,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1941,1950,Ex,676,455,1,1,3,1,5,0,0,8,2009,0,1,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,66500
876,75,9000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2007,Ex,1184,1426,2,1,4,1,11,1,0,8,2007,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,303477
877,94,25286,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1963,1963,Gd,1040,0,1,0,3,1,5,0,0,1,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,132250
878,74,8834,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2005,Ex,1462,762,2,1,4,1,10,1,0,6,2009,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,350000
879,88,11782,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1961,1995,TA,1155,0,1,0,3,1,6,0,0,6,2010,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,148000
880,70.04995837,7000,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1978,2005,Ex,864,0,1,0,3,1,6,0,0,7,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,136500
881,60,7024,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Gd,1090,0,1,1,2,1,5,0,0,6,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,157000
882,44,13758,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1990,1991,Ex,1187,530,2,1,3,1,7,1,0,4,2007,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Above Average,Cinder Block,187500
883,70.04995837,9636,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1992,1993,Gd,808,785,2,1,3,1,7,1,0,12,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,178000
884,60,6204,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1912,1950,TA,954,795,1,0,5,1,10,0,0,3,2006,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,118500
885,65,7150,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1967,1967,TA,892,0,1,0,3,1,5,0,0,7,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,100000
886,50,5119,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1999,2000,Ex,1709,0,2,0,2,1,5,1,0,1,2008,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,328900
887,70,8393,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1959,2005,Ex,1712,0,2,0,4,2,8,0,0,6,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,145000
888,59,16466,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1955,1955,TA,872,521,1,1,3,1,8,0,0,4,2008,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,135500
889,95,15865,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1970,1970,Ex,2217,0,2,0,4,1,8,1,0,10,2007,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Above Average,Above Average,Above Average,Poured Concrete,268000
890,128,12160,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1953,1953,Ex,1505,0,1,0,2,1,6,1,162,2,2009,0,0,1,0,0,Wood Siding,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,149500
891,60,8064,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1949,2006,Ex,672,252,1,0,3,1,6,1,0,7,2007,0,1,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,122900
892,70,11184,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1978,1978,Gd,918,765,2,1,3,1,7,1,0,7,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,172500
893,70,8414,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1963,2003,TA,1068,0,1,0,3,1,6,0,0,2,2006,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,154500
894,70.04995837,13284,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1954,1954,TA,1383,0,1,0,3,1,6,1,0,6,2008,0,0,0,1,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,165000
895,64,7018,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1979,1979,TA,1535,0,2,0,4,2,8,0,0,6,2009,0,0,0,0,0,Plywood,1,0,1,0,0,0,0,Average,Average,Average,Other,118858
896,71,7056,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1963,1963,TA,983,813,1,1,4,1,8,1,0,10,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,140000
897,50,8765,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1936,1950,Ex,951,0,1,0,2,1,6,0,0,4,2006,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,106500
898,64,7018,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1979,1979,TA,1120,1120,2,0,6,2,12,0,0,6,2009,0,0,1,0,0,Plywood,1,0,1,0,0,0,0,Average,Average,Average,Other,142953
899,100,12919,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2009,2010,Ex,2364,0,2,1,2,1,11,2,0,3,2010,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,611657
900,65,6993,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1961,1994,TA,1236,0,1,0,3,1,6,1,0,6,2006,0,0,1,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,135000
901,70.04995837,7340,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1971,1971,TA,858,0,1,0,2,1,4,0,0,6,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,110000
902,64,8712,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,2000,TA,1306,0,1,0,2,1,5,0,0,5,2009,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,153000
903,63,7875,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,807,702,2,1,3,1,8,1,0,7,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,180000
904,50,14859,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,2006,2006,Ex,1670,0,2,0,3,1,7,1,0,8,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,240000
905,70.04995837,6173,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1967,1967,TA,902,0,1,0,3,1,6,0,0,8,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,125500
906,80,9920,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1954,1954,TA,1063,0,1,0,3,1,6,0,0,2,2010,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,128000
907,116,13501,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2006,2006,Ex,1636,0,2,0,3,1,8,1,0,6,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,255000
908,86,11500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1936,1987,Gd,1020,1037,1,1,3,1,6,1,0,6,2006,0,0,0,0,1,Other,1,1,1,0,0,0,1,Above Average,Average,Above Average,Cinder Block,250000
909,70.04995837,8885,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1983,1983,TA,902,0,1,0,2,1,5,0,0,6,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,131000
910,149,12589,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,742,742,2,1,3,1,8,1,0,6,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,174000
911,80,11600,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1960,1960,TA,1105,1169,2,0,5,2,12,0,0,1,2010,0,0,1,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,154300
912,70.04995837,9286,Paved,0,All Public Utilities,Cul-de-sac,Moderate Slope,1977,1989,TA,1268,0,1,1,3,1,5,0,0,10,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,143500
913,51,6120,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1925,1950,TA,1015,0,1,0,3,1,6,0,0,7,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,88000
914,82,6270,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1949,1950,TA,1001,1001,2,0,4,2,8,0,0,8,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,1,Above Average,Average,Average,Cinder Block,145000
915,30,3000,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,2009,2009,Ex,612,612,2,1,2,1,4,0,0,6,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,173733
916,21,2001,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1970,1970,Fa,546,546,1,1,3,1,6,0,0,1,2007,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,75000
917,50,9000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1949,1950,TA,480,0,0,0,1,1,4,0,0,10,2006,0,0,0,0,1,Other,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,35311
918,70.04995837,17140,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1956,1956,Ex,1229,0,1,0,3,1,6,0,0,4,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,135000
919,103,13125,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1991,1991,Ex,912,1215,2,1,4,1,8,1,0,11,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,238000
920,87,11029,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1958,2002,Ex,1414,0,1,0,3,1,6,1,0,5,2008,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,176500
921,70,8462,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1994,1994,Ex,936,785,2,1,3,1,7,0,0,7,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,201000
922,67,8777,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1900,2003,Gd,1272,928,2,2,4,2,9,0,0,9,2008,0,0,1,0,1,Metal,1,1,0,0,0,0,0,Above Average,Average,Average,Cinder Block,145900
923,65,10237,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,1316,0,2,0,3,1,6,1,23,10,2006,1,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,169990
924,50,8012,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1993,1994,Ex,1617,0,2,0,2,1,5,1,0,7,2008,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,193000
925,79,10240,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1980,1980,TA,1686,0,2,0,3,1,7,1,0,5,2006,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,207500
926,70.04995837,15611,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1977,1977,TA,1126,0,2,0,3,1,6,0,0,3,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,175000
927,93,11999,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2004,Ex,1234,1140,2,1,4,1,10,1,0,5,2007,0,0,0,0,1,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,285000
928,70.04995837,9900,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1968,1968,Gd,1098,880,2,1,4,1,9,1,0,4,2008,0,0,1,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,176000
929,70.04995837,11838,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2001,2001,Ex,1788,0,2,0,3,1,7,1,0,6,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,236500
930,70.04995837,13006,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1997,1997,Gd,993,1243,2,1,4,1,8,1,0,11,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,222000
931,73,8925,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2007,Ex,1466,0,2,0,3,1,7,0,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,201000
932,70,9100,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1965,1965,Ex,925,0,1,0,2,1,5,0,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,117500
933,84,11670,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2006,2006,Ex,1905,0,2,0,3,1,8,1,0,3,2007,1,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,320000
934,63,8487,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,2004,2004,Ex,1500,0,2,0,3,1,6,0,0,8,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,190000
935,313,27650,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1960,2007,Ex,2069,0,2,0,4,1,9,1,0,11,2008,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,242000
936,52,5825,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1926,1953,Gd,747,0,1,0,1,1,5,0,0,6,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,79900
937,67,10083,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,1200,0,2,0,2,1,5,0,0,8,2009,0,0,0,0,0,Vinyl,0,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,184900
938,75,9675,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,1113,858,2,1,3,1,8,1,0,2,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,253000
939,73,8760,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,1391,571,2,1,3,1,7,0,0,8,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,239799
940,70.04995837,24090,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1940,1950,Ex,1207,1196,2,0,4,1,10,2,0,6,2010,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,244400
941,55,12640,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1976,1976,TA,1728,0,2,0,4,2,8,0,0,7,2006,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,150900
942,70.04995837,8755,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1999,1999,Ex,1022,1038,2,1,3,1,8,1,168,6,2009,1,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,214000
943,42,7711,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1977,1977,TA,1440,0,2,0,4,2,8,0,0,8,2007,0,0,0,0,0,Metal,1,1,0,0,0,0,0,Below Average,Below Average,Average,Poured Concrete,150000
944,100,25000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1967,1967,TA,1632,0,2,0,4,2,8,0,0,6,2007,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,143000
945,70.04995837,14375,Paved,0,Electricity and Gas Only,Cul-de-sac,Gentle Slope,1958,1958,Gd,1344,0,1,0,3,1,7,1,0,1,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,137500
946,98,8820,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1890,1996,TA,1188,561,1,0,2,1,7,0,0,9,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,124900
947,70,8163,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1959,1959,TA,1144,0,1,0,3,1,6,1,0,3,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,143000
948,85,14536,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2003,Ex,1629,0,2,0,3,1,9,1,0,11,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,270000
949,65,14006,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2002,Ex,936,840,2,1,3,1,7,1,0,2,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,192500
950,78,9360,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1972,2006,TA,1381,0,1,1,3,1,5,1,0,3,2010,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,197500
951,60,7200,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1950,2002,Gd,864,0,1,0,3,1,5,0,0,7,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,129000
952,60,7800,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1965,1965,Gd,965,0,1,0,3,1,6,0,0,7,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,119900
953,60,7200,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1972,2003,Gd,768,0,1,0,2,1,5,0,0,4,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,133900
954,70.04995837,11075,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1969,1969,Ex,1168,800,2,1,4,1,7,1,0,9,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,172000
955,35,9400,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1975,1975,TA,980,0,2,0,4,0,4,0,0,10,2006,0,0,0,0,0,Plywood,1,1,0,0,0,0,0,Average,Average,Average,Cinder Block,127500
956,82,7136,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1946,1950,TA,979,979,2,0,4,2,8,0,0,8,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,1,Above Average,Average,Average,Cinder Block,145000
957,24,1300,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1980,1980,TA,561,668,1,1,2,1,5,1,0,5,2009,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,124000
958,70,7420,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1962,1962,TA,1057,0,1,0,3,1,6,0,0,4,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,132000
959,65,8450,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,1337,0,2,0,3,1,6,0,0,10,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,185000
